,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,40,60,10800,2.5666666,2020-01-01T19:30:47
1,40,60,10800,2.5666666,2020-01-02T15:40:17
2,60,20,7200,1.05,2020-01-03T11:40:45
3,40,60,10800,2.5666666,2020-01-04T20:30:36
4,60,20,7200,1.05,2020-01-10T06:00:49
5,40,60,10800,2.5666666,2020-01-10T12:30:48
6,50,60,3600,3.208333,2020-01-10T18:10:04
7,40,60,10800,2.5666666,2020-01-14T19:10:27
8,50,40,3600,2.0416665,2020-01-16T10:20:27
9,50,40,3600,2.0416665,2020-01-16T17:40:57
10,50,60,3600,3.208333,2020-01-16T21:40:52
11,60,20,7200,1.05,2020-01-17T18:40:36
12,60,20,7200,1.05,2020-01-19T07:30:39
13,50,60,3600,3.208333,2020-01-20T08:50:08
14,50,60,3600,3.208333,2020-01-21T15:10:07
15,50,40,3600,2.0416665,2020-01-21T17:50:35
16,40,60,10800,2.5666666,2020-01-25T19:00:00
17,40,60,10800,2.5666666,2020-01-25T22:50:14
18,40,60,10800,2.5666666,2020-01-26T08:20:06
19,50,60,3600,3.208333,2020-01-26T20:10:19
20,40,60,10800,2.5666666,2020-01-27T15:40:32
21,50,40,3600,2.0416665,2020-01-27T19:00:31
22,50,60,3600,3.208333,2020-01-27T20:40:55
23,40,60,10800,2.5666666,2020-01-28T06:30:40
24,50,60,3600,3.208333,2020-01-29T18:20:34
25,50,60,3600,3.208333,2020-01-29T21:00:51
26,50,60,3600,3.208333,2020-01-31T21:20:49
27,60,20,7200,1.05,2020-01-31T23:10:16
28,50,40,3600,2.1,2020-02-01T16:50:04
29,50,40,3600,2.1,2020-02-01T18:20:08
30,50,40,3600,2.1,2020-02-01T21:40:39
31,50,60,3600,3.2666664,2020-02-02T17:10:56
32,40,60,10800,2.6133332,2020-02-02T21:30:16
33,50,40,3600,2.1,2020-02-03T20:00:28
34,50,40,3600,2.1,2020-02-05T14:40:43
35,40,60,10800,2.6133332,2020-02-05T17:40:46
36,60,20,7200,1.1199999,2020-02-08T15:10:34
37,50,40,3600,2.1,2020-02-10T19:20:22
38,60,20,7200,1.1199999,2020-02-11T08:30:11
39,50,40,3600,2.1,2020-02-11T11:50:48
40,50,40,3600,2.1,2020-02-11T21:30:41
41,50,40,3600,2.1,2020-02-13T10:50:40
42,60,20,7200,1.1199999,2020-02-13T19:40:32
43,40,60,10800,2.6133332,2020-02-14T20:50:58
44,50,40,3600,2.1,2020-02-15T18:10:59
45,40,60,10800,2.6133332,2020-02-17T19:00:38
46,50,40,3600,2.1,2020-02-18T15:30:31
47,50,40,3600,2.1,2020-02-18T16:50:40
48,50,40,3600,2.1,2020-02-18T19:50:00
49,40,60,10800,2.6133332,2020-02-18T21:00:30
50,60,20,7200,1.1199999,2020-02-19T07:50:18
51,50,40,3600,2.1,2020-02-19T18:40:10
52,50,60,3600,3.2666664,2020-02-19T21:10:08
53,40,60,10800,2.6133332,2020-02-20T04:10:15
54,40,60,10800,2.6133332,2020-02-20T21:50:35
55,40,60,10800,2.6133332,2020-02-22T09:00:17
56,60,20,7200,1.1199999,2020-02-22T14:40:19
57,40,60,10800,2.6133332,2020-02-23T17:00:26
58,60,20,7200,1.1199999,2020-02-23T23:10:36
59,40,60,10800,2.6133332,2020-02-24T06:50:28
60,40,60,10800,2.6133332,2020-02-24T16:10:43
61,50,60,3600,3.2666664,2020-02-25T07:50:20
62,40,60,10800,2.6133332,2020-02-26T21:20:22
63,60,20,7200,1.1199999,2020-02-27T14:10:11
64,60,20,7200,1.1199999,2020-02-29T09:00:35
65,50,60,3600,3.2666664,2020-03-01T09:20:19
66,50,60,3600,3.2666664,2020-03-01T11:40:38
67,40,60,10800,2.6133332,2020-03-01T21:30:51
68,50,60,3600,3.2666664,2020-03-03T17:20:53
69,50,40,3600,2.1,2020-03-03T20:00:35
70,40,60,10800,2.6133332,2020-03-04T22:20:20
71,50,60,3600,3.2666664,2020-03-06T14:30:09
72,50,60,3600,3.2666664,2020-03-06T21:20:02
73,40,60,10800,2.6133332,2020-03-07T08:30:14
74,50,40,3600,2.1,2020-03-08T18:00:57
75,50,40,3600,2.1,2020-03-08T23:20:46
76,50,60,3600,3.2666664,2020-03-09T05:20:38
77,60,20,7200,1.1199999,2020-03-09T18:30:57
78,40,60,10800,2.6133332,2020-03-09T21:00:13
79,40,60,10800,2.6133332,2020-03-10T07:30:25
80,50,60,3600,3.2666664,2020-03-11T05:20:25
81,40,60,10800,2.6133332,2020-03-12T11:20:49
82,60,20,7200,1.1199999,2020-03-12T21:30:57
83,60,20,7200,1.1199999,2020-03-14T18:50:26
84,50,40,3600,2.1,2020-03-16T08:40:43
85,40,60,10800,2.6133332,2020-03-16T10:50:53
86,60,20,7200,1.1199999,2020-03-18T04:50:57
87,50,60,3600,3.2666664,2020-03-18T10:30:46
88,40,60,10800,2.6133332,2020-03-20T13:40:00
89,50,60,3600,3.2666664,2020-03-20T19:00:49
90,60,20,7200,1.1199999,2020-03-22T16:10:06
91,50,40,3600,2.1,2020-03-22T18:40:37
92,50,40,3600,2.1,2020-03-22T21:30:02
93,50,40,3600,2.1,2020-03-23T14:50:29
94,50,60,3600,3.2666664,2020-03-23T22:40:06
95,50,40,3600,2.1,2020-03-26T22:00:31
96,50,40,3600,2.1,2020-03-28T06:40:13
97,40,60,10800,2.6133332,2020-03-28T12:50:46
98,50,40,3600,2.1,2020-03-28T22:20:58
99,40,60,10800,2.6133332,2020-03-30T15:30:48
100,50,60,3600,3.2666664,2020-03-31T21:40:01
101,60,20,7200,0.9099999,2020-04-01T10:50:59
102,40,60,10800,2.4733334,2020-04-01T17:50:44
103,50,40,3600,1.9249998,2020-04-02T16:50:36
104,40,60,10800,2.4733334,2020-04-02T23:50:43
105,50,40,3600,1.9249998,2020-04-03T11:20:00
106,40,60,10800,2.4733334,2020-04-03T18:40:58
107,50,40,3600,1.9249998,2020-04-03T23:40:35
108,40,60,10800,2.4733334,2020-04-04T19:40:30
109,50,60,3600,3.0916665,2020-04-05T18:00:14
110,40,60,10800,2.4733334,2020-04-05T20:40:03
111,60,20,7200,0.9099999,2020-04-06T17:00:11
112,50,40,3600,1.9249998,2020-04-08T12:10:30
113,40,60,10800,2.4733334,2020-04-09T13:50:14
114,50,40,3600,1.9249998,2020-04-14T14:20:49
115,50,40,3600,1.9249998,2020-04-14T17:30:03
116,60,20,7200,0.9099999,2020-04-16T21:40:11
117,60,20,7200,0.9099999,2020-04-17T18:20:28
118,50,40,3600,1.9249998,2020-04-17T23:00:28
119,50,40,3600,1.9249998,2020-04-18T18:40:13
120,50,40,3600,1.9249998,2020-04-19T17:10:04
121,50,40,3600,1.9249998,2020-04-19T18:50:13
122,60,20,7200,0.9099999,2020-04-20T20:00:21
123,60,20,7200,0.9099999,2020-04-21T18:30:15
124,50,40,3600,1.9249998,2020-04-22T17:20:57
125,50,40,3600,1.9249998,2020-04-23T14:20:04
126,50,60,3600,3.0916665,2020-04-25T16:20:13
127,50,40,3600,1.9249998,2020-04-26T17:10:48
128,40,60,10800,2.4733334,2020-04-26T18:20:42
129,50,60,3600,3.0916665,2020-04-27T05:30:56
130,40,60,10800,2.4733334,2020-04-27T21:30:58
131,50,60,3600,3.0916665,2020-04-28T04:50:17
132,50,40,3600,1.9249998,2020-04-28T16:30:28
133,50,60,3600,3.0916665,2020-04-30T18:30:06
134,40,60,10800,2.4733334,2020-04-30T21:30:39
135,60,20,7200,0.6999999,2020-05-01T20:10:09
136,60,20,7200,0.6999999,2020-05-02T14:20:36
137,50,40,3600,1.7499999,2020-05-05T19:10:15
138,40,60,10800,2.3333333,2020-05-06T15:50:04
139,50,60,3600,2.9166665,2020-05-07T23:00:30
140,50,60,3600,2.9166665,2020-05-09T14:30:14
141,50,60,3600,2.9166665,2020-05-10T23:20:31
142,60,20,7200,0.6999999,2020-05-11T22:10:55
143,50,40,3600,1.7499999,2020-05-13T18:30:23
144,50,40,3600,1.7499999,2020-05-14T21:40:40
145,50,40,3600,1.7499999,2020-05-15T15:40:31
146,50,40,3600,1.7499999,2020-05-16T18:00:10
147,50,40,3600,1.7499999,2020-05-16T19:40:25
148,50,60,3600,2.9166665,2020-05-18T06:40:28
149,50,60,3600,2.9166665,2020-05-21T03:40:16
150,50,60,3600,2.9166665,2020-05-22T18:10:38
151,50,60,3600,2.9166665,2020-05-24T12:00:14
152,60,20,7200,0.6999999,2020-05-25T16:10:44
153,50,60,3600,2.9166665,2020-05-26T05:10:44
154,50,60,3600,2.9166665,2020-05-26T17:00:57
155,60,20,7200,0.6999999,2020-05-27T07:40:19
156,50,60,3600,2.9166665,2020-05-29T06:20:29
157,50,40,3600,1.7499999,2020-05-30T12:40:03
158,60,20,7200,0.6999999,2020-05-31T12:40:09
159,50,40,3600,1.7499999,2020-05-31T18:10:43
160,50,60,3600,2.7999997,2020-06-01T21:50:56
161,60,20,7200,0.55999994,2020-06-02T16:50:02
162,40,60,10800,2.24,2020-06-04T16:30:09
163,40,60,10800,2.24,2020-06-05T08:00:12
164,60,20,7200,0.55999994,2020-06-06T19:00:56
165,50,40,3600,1.6333332,2020-06-10T08:00:27
166,50,40,3600,1.6333332,2020-06-12T11:50:59
167,50,40,3600,1.6333332,2020-06-13T10:50:22
168,50,60,3600,2.7999997,2020-06-13T17:50:34
169,50,60,3600,2.7999997,2020-06-15T03:20:17
170,40,60,10800,2.24,2020-06-15T12:40:41
171,50,40,3600,1.6333332,2020-06-18T18:00:22
172,50,40,3600,1.6333332,2020-06-19T06:50:15
173,50,60,3600,2.7999997,2020-06-19T08:10:49
174,60,20,7200,0.55999994,2020-06-20T06:10:06
175,60,20,7200,0.55999994,2020-06-20T17:00:27
176,60,20,7200,0.55999994,2020-06-20T22:50:28
177,50,40,3600,1.6333332,2020-06-21T01:00:19
178,50,60,3600,2.7999997,2020-06-21T15:20:33
179,50,40,3600,1.6333332,2020-06-22T22:50:21
180,60,20,7200,0.55999994,2020-06-23T19:30:11
181,50,60,3600,2.7999997,2020-06-24T15:40:34
182,40,60,10800,2.24,2020-06-26T17:40:03
183,50,60,3600,2.7999997,2020-06-27T15:00:52
184,50,60,3600,2.7999997,2020-06-28T18:40:00
185,60,20,7200,0.55999994,2020-06-28T20:00:11
186,50,40,3600,1.6333332,2020-06-28T22:10:37
187,60,20,7200,0.55999994,2020-06-30T06:50:22
188,50,60,3600,2.6249998,2020-07-01T18:30:06
189,50,40,3600,1.4583333,2020-07-04T11:30:42
190,60,20,7200,0.34999996,2020-07-04T18:00:36
191,50,40,3600,1.4583333,2020-07-06T15:50:47
192,50,40,3600,1.4583333,2020-07-06T17:40:21
193,40,60,10800,2.1,2020-07-06T21:30:38
194,50,40,3600,1.4583333,2020-07-08T07:30:53
195,50,40,3600,1.4583333,2020-07-08T14:10:00
196,50,40,3600,1.4583333,2020-07-10T13:50:49
