,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,50,40,3600,2.0416665,2020-01-02T20:40:10
1,50,40,3600,2.0416665,2020-01-03T20:00:15
2,50,60,3600,3.208333,2020-01-04T07:10:45
3,50,60,3600,3.208333,2020-01-04T19:40:33
4,50,40,3600,2.0416665,2020-01-05T16:20:35
5,50,40,3600,2.0416665,2020-01-05T18:40:20
6,50,40,3600,2.0416665,2020-01-07T10:40:41
7,50,60,3600,3.208333,2020-01-09T05:10:26
8,50,40,3600,2.0416665,2020-01-09T19:30:54
9,40,60,10800,2.5666666,2020-01-09T21:50:25
10,60,20,7200,1.05,2020-01-11T16:40:15
11,40,60,10800,2.5666666,2020-01-12T16:20:10
12,60,20,7200,1.05,2020-01-12T22:00:13
13,40,60,10800,2.5666666,2020-01-13T18:00:52
14,50,40,3600,2.0416665,2020-01-14T01:30:14
15,50,60,3600,3.208333,2020-01-14T08:00:47
16,50,40,3600,2.0416665,2020-01-14T12:20:57
17,50,60,3600,3.208333,2020-01-14T20:40:51
18,40,60,10800,2.5666666,2020-01-14T23:20:57
19,50,60,3600,3.208333,2020-01-16T05:50:46
20,40,60,10800,2.5666666,2020-01-17T21:10:52
21,50,40,3600,2.0416665,2020-01-20T14:00:59
22,40,60,10800,2.5666666,2020-01-21T06:50:53
23,40,60,10800,2.5666666,2020-01-22T21:30:16
24,40,60,10800,2.5666666,2020-01-23T09:30:05
25,50,40,3600,2.0416665,2020-01-24T14:00:02
26,50,60,3600,3.208333,2020-01-24T20:40:18
27,50,60,3600,3.208333,2020-01-25T07:30:55
28,50,40,3600,2.0416665,2020-01-25T21:40:55
29,60,20,7200,1.05,2020-01-27T13:00:51
30,60,20,7200,1.05,2020-01-27T19:00:43
31,50,40,3600,2.0416665,2020-01-28T14:00:49
32,50,60,3600,3.208333,2020-01-30T16:20:56
33,50,40,3600,2.0416665,2020-01-30T22:10:01
34,60,20,7200,1.05,2020-01-31T19:00:53
35,60,20,7200,1.1199999,2020-02-01T21:10:46
36,50,60,3600,3.2666664,2020-02-02T16:10:27
37,40,60,10800,2.6133332,2020-02-02T21:20:14
38,60,20,7200,1.1199999,2020-02-03T14:00:14
39,50,40,3600,2.1,2020-02-05T15:30:46
40,60,20,7200,1.1199999,2020-02-10T11:00:44
41,50,60,3600,3.2666664,2020-02-12T06:50:44
42,50,40,3600,2.1,2020-02-12T11:10:00
43,40,60,10800,2.6133332,2020-02-15T07:50:34
44,40,60,10800,2.6133332,2020-02-15T21:20:17
45,50,40,3600,2.1,2020-02-16T12:20:54
46,50,40,3600,2.1,2020-02-16T17:00:58
