,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,40,60,10800,2.5666666,2020-01-01T08:00:41
1,50,60,3600,3.208333,2020-01-01T22:30:22
2,50,60,3600,3.208333,2020-01-03T08:20:24
3,50,60,3600,3.208333,2020-01-06T06:10:18
4,50,60,3600,3.208333,2020-01-07T06:50:21
5,50,60,3600,3.208333,2020-01-13T18:50:54
6,60,20,7200,1.05,2020-01-16T18:40:46
7,50,40,3600,2.0416665,2020-01-19T11:00:29
8,50,40,3600,2.0416665,2020-01-19T18:30:18
9,40,60,10800,2.5666666,2020-01-21T23:00:26
10,50,60,3600,3.208333,2020-01-22T08:00:09
11,40,60,10800,2.5666666,2020-01-22T21:20:35
12,60,20,7200,1.05,2020-01-23T14:10:02
13,50,60,3600,3.208333,2020-01-23T19:50:43
14,60,20,7200,1.05,2020-01-23T22:40:02
15,50,60,3600,3.208333,2020-01-27T19:30:55
16,60,20,7200,1.05,2020-01-28T16:00:40
17,50,60,3600,3.208333,2020-01-29T10:20:35
18,60,20,7200,1.05,2020-01-30T12:50:26
19,40,60,10800,2.5666666,2020-01-30T19:30:53
20,40,60,10800,2.6133332,2020-02-03T21:20:37
21,60,20,7200,1.1199999,2020-02-04T23:30:05
22,50,60,3600,3.2666664,2020-02-05T17:20:23
23,50,40,3600,2.1,2020-02-06T09:50:54
24,60,20,7200,1.1199999,2020-02-06T18:10:04
25,50,40,3600,2.1,2020-02-08T15:40:54
26,40,60,10800,2.6133332,2020-02-08T17:10:34
27,50,60,3600,3.2666664,2020-02-09T19:10:32
28,50,60,3600,3.2666664,2020-02-09T21:50:30
29,60,20,7200,1.1199999,2020-02-12T20:10:43
30,50,60,3600,3.2666664,2020-02-17T17:30:14
31,60,20,7200,1.1199999,2020-02-17T21:20:05
32,60,20,7200,1.1199999,2020-02-18T20:00:21
33,60,20,7200,1.1199999,2020-02-19T20:30:10
34,50,60,3600,3.2666664,2020-02-24T10:00:16
35,40,60,10800,2.6133332,2020-02-24T15:30:05
36,40,60,10800,2.6133332,2020-02-24T22:10:14
37,50,60,3600,3.2666664,2020-02-26T15:00:24
38,50,60,3600,3.2666664,2020-02-26T22:20:54
39,40,60,10800,2.6133332,2020-02-29T12:10:11
40,50,60,3600,3.2666664,2020-03-01T16:50:38
41,50,40,3600,2.1,2020-03-02T13:50:48
42,60,20,7200,1.1199999,2020-03-06T01:10:28
43,50,60,3600,3.2666664,2020-03-08T21:40:08
44,50,40,3600,2.1,2020-03-12T10:00:24
45,50,60,3600,3.2666664,2020-03-13T01:10:57
46,50,40,3600,2.1,2020-03-15T21:10:45
47,50,60,3600,3.2666664,2020-03-17T15:20:16
48,60,20,7200,1.1199999,2020-03-21T20:40:09
49,50,40,3600,2.1,2020-03-23T15:10:44
50,60,20,7200,1.1199999,2020-03-24T11:30:41
51,50,60,3600,3.2666664,2020-03-24T21:50:38
52,40,60,10800,2.6133332,2020-03-25T11:40:13
53,40,60,10800,2.6133332,2020-03-26T13:30:21
54,50,60,3600,3.0916665,2020-04-01T21:40:26
55,60,20,7200,0.9099999,2020-04-02T06:50:08
56,40,60,10800,2.4733334,2020-04-02T21:00:37
57,50,40,3600,1.9249998,2020-04-11T21:20:27
58,40,60,10800,2.4733334,2020-04-12T18:20:58
59,50,40,3600,1.9249998,2020-04-16T18:30:02
60,40,60,10800,2.4733334,2020-04-16T20:40:05
61,40,60,10800,2.4733334,2020-04-18T18:30:11
62,40,60,10800,2.4733334,2020-04-21T09:10:13
63,40,60,10800,2.4733334,2020-04-21T15:50:00
64,60,20,7200,0.9099999,2020-04-22T08:20:22
65,50,60,3600,3.0916665,2020-04-22T21:00:10
66,40,60,10800,2.4733334,2020-04-23T08:40:37
67,50,40,3600,1.9249998,2020-04-23T17:40:27
68,50,40,3600,1.9249998,2020-04-25T18:30:02
69,50,40,3600,1.9249998,2020-04-29T12:10:06
70,40,60,10800,2.3333333,2020-05-01T14:10:03
71,50,40,3600,1.7499999,2020-05-01T20:40:28
72,50,40,3600,1.7499999,2020-05-03T16:10:17
73,50,40,3600,1.7499999,2020-05-04T10:40:53
74,50,60,3600,2.9166665,2020-05-07T01:30:35
75,50,60,3600,2.9166665,2020-05-07T22:10:34
76,60,20,7200,0.6999999,2020-05-10T19:40:20
77,50,60,3600,2.9166665,2020-05-12T19:10:16
78,50,40,3600,1.7499999,2020-05-13T09:40:15
79,50,60,3600,2.9166665,2020-05-14T04:00:42
