,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,31.77573,37.34415,160.34521,1.1990521,2020-01-01T09:50:15
1,10.185424,40.78106,52.52798,0.42518613,2020-01-01T20:12:44
2,60.48822,37.54976,283.06335,2.297023,2020-01-01T21:42:01
3,17.929226,39.884617,116.09067,0.72969645,2020-01-01T23:16:11
4,35.826736,37.321148,170.00838,1.3509548,2020-01-02T10:27:12
5,11.263247,40.066605,70.64116,0.46079108,2020-01-02T18:59:49
6,36.345425,39.307854,169.61957,1.4547555,2020-01-02T19:10:49
7,36.178173,38.12405,187.90733,1.3980955,2020-01-02T20:42:36
8,46.598183,35.76794,265.5814,1.672685,2020-01-02T21:15:52
9,56.38593,40.713398,299.6245,2.3493552,2020-01-02T21:29:43
10,53.131996,40.568306,294.829,2.2047842,2020-01-03T06:13:54
11,25.70553,38.03086,142.29332,0.99058837,2020-01-03T18:27:51
12,30.955929,37.618637,190.57005,1.1780301,2020-01-03T20:09:27
13,6.666131,35.277496,37.055283,0.23547272,2020-01-03T21:12:10
14,17.455101,39.018623,90.95397,0.6927649,2020-01-03T21:22:07
15,28.921133,35.70189,174.97354,1.0359223,2020-01-03T23:13:21
16,35.564102,36.745983,193.54097,1.3171868,2020-01-05T18:45:47
17,21.215767,38.888153,108.22912,0.8387903,2020-01-06T18:18:20
18,27.664986,40.93479,170.18947,1.1598246,2020-01-06T21:19:36
19,5.0398765,36.404934,33.526417,0.18465647,2020-01-06T21:31:41
20,27.511456,36.243816,145.70692,1.0028234,2020-01-07T08:11:36
21,49.37639,35.704903,260.5725,1.7687801,2020-01-07T20:23:38
22,42.67127,39.440796,233.86124,1.7145711,2020-01-07T20:37:34
23,36.57368,36.892303,234.13733,1.3608221,2020-01-08T04:50:39
24,12.858072,35.768955,82.17745,0.4615677,2020-01-08T06:23:27
25,34.362396,38.943542,194.628,1.3607782,2020-01-08T06:54:32
26,10.88474,37.12688,63.30467,0.4079748,2020-01-08T10:17:23
27,43.379173,35.936703,207.4568,1.5656767,2020-01-08T19:18:15
28,13.097649,40.871628,61.8182,0.54813963,2020-01-08T22:41:07
29,41.577465,36.321495,276.58826,1.519313,2020-01-09T06:42:07
30,16.487717,40.469658,85.93059,0.68228257,2020-01-09T13:16:48
31,13.991498,35.599205,83.28837,0.49948347,2020-01-10T13:27:05
32,38.961433,40.35145,181.42732,1.6069003,2020-01-10T19:48:06
33,47.89133,39.195435,238.96454,1.910609,2020-01-10T23:01:51
34,25.785284,36.320557,124.228806,0.942211,2020-01-10T23:34:28
35,41.846085,40.253323,204.8338,1.7210823,2020-01-11T04:36:23
36,43.903397,35.273846,261.13232,1.5506454,2020-01-12T21:39:23
37,42.908344,38.53403,267.56976,1.6787047,2020-01-13T19:43:25
38,43.31831,37.980644,251.60191,1.6667767,2020-01-13T21:47:39
