,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,50,40,3600,2.0416665,2020-01-01T14:00:34
1,50,40,3600,2.0416665,2020-01-02T01:00:36
2,60,20,7200,1.05,2020-01-02T17:20:30
3,50,40,3600,2.0416665,2020-01-02T21:20:20
4,50,40,3600,2.0416665,2020-01-03T08:20:01
5,50,40,3600,2.0416665,2020-01-03T22:00:48
6,60,20,7200,1.05,2020-01-04T20:20:49
7,40,60,10800,2.5666666,2020-01-05T20:20:25
8,50,40,3600,2.0416665,2020-01-06T08:00:51
9,50,60,3600,3.208333,2020-01-06T13:00:54
10,60,20,7200,1.05,2020-01-07T15:00:55
11,60,20,7200,1.05,2020-01-07T20:30:45
12,50,60,3600,3.208333,2020-01-08T06:50:33
13,50,60,3600,3.208333,2020-01-08T15:10:04
14,50,40,3600,2.0416665,2020-01-08T19:20:51
15,60,20,7200,1.05,2020-01-08T21:00:17
16,60,20,7200,1.05,2020-01-09T16:20:33
17,50,40,3600,2.0416665,2020-01-12T00:30:37
18,50,40,3600,2.0416665,2020-01-12T09:20:39
19,40,60,10800,2.5666666,2020-01-12T19:40:24
20,50,40,3600,2.0416665,2020-01-13T03:20:57
21,40,60,10800,2.5666666,2020-01-13T12:10:34
22,50,60,3600,3.208333,2020-01-13T18:30:58
23,50,60,3600,3.208333,2020-01-15T21:10:46
24,60,20,7200,1.05,2020-01-16T06:20:51
25,60,20,7200,1.05,2020-01-16T13:30:56
26,50,40,3600,2.0416665,2020-01-16T18:20:52
27,60,20,7200,1.05,2020-01-18T19:20:23
28,60,20,7200,1.05,2020-01-18T22:20:44
29,60,20,7200,1.05,2020-01-19T06:40:19
30,50,60,3600,3.208333,2020-01-19T18:00:55
31,40,60,10800,2.5666666,2020-01-20T18:20:47
32,50,40,3600,2.0416665,2020-01-20T23:10:21
33,40,60,10800,2.5666666,2020-01-21T13:30:43
34,50,60,3600,3.208333,2020-01-21T21:00:55
35,50,60,3600,3.208333,2020-01-24T06:20:54
36,50,40,3600,2.0416665,2020-01-27T10:20:09
37,60,20,7200,1.05,2020-01-28T20:40:48
38,50,60,3600,3.208333,2020-01-30T23:10:35
39,50,60,3600,3.208333,2020-01-31T00:50:37
40,60,20,7200,1.05,2020-01-31T07:40:40
41,50,40,3600,2.0416665,2020-01-31T21:40:43
42,40,60,10800,2.6133332,2020-02-02T08:20:43
43,40,60,10800,2.6133332,2020-02-02T17:50:19
44,60,20,7200,1.1199999,2020-02-04T07:10:26
45,40,60,10800,2.6133332,2020-02-04T21:40:18
46,40,60,10800,2.6133332,2020-02-05T09:30:35
47,60,20,7200,1.1199999,2020-02-05T19:20:33
48,50,60,3600,3.2666664,2020-02-05T23:00:26
49,50,60,3600,3.2666664,2020-02-06T17:40:10
50,40,60,10800,2.6133332,2020-02-06T18:50:30
51,60,20,7200,1.1199999,2020-02-08T20:00:41
52,50,60,3600,3.2666664,2020-02-09T17:50:05
53,50,60,3600,3.2666664,2020-02-11T20:40:34
54,40,60,10800,2.6133332,2020-02-12T15:30:09
55,50,60,3600,3.2666664,2020-02-15T09:30:04
56,50,40,3600,2.1,2020-02-16T21:00:20
57,40,60,10800,2.6133332,2020-02-17T17:50:49
58,60,20,7200,1.1199999,2020-02-18T09:40:20
59,50,60,3600,3.2666664,2020-02-19T04:30:13
60,50,40,3600,2.1,2020-02-19T13:20:45
61,40,60,10800,2.6133332,2020-02-20T08:40:37
62,40,60,10800,2.6133332,2020-02-20T21:50:27
63,50,60,3600,3.2666664,2020-02-21T17:50:26
64,50,60,3600,3.2666664,2020-02-21T20:10:17
65,50,60,3600,3.2666664,2020-02-23T21:10:02
66,40,60,10800,2.6133332,2020-02-24T18:30:55
67,60,20,7200,1.1199999,2020-02-25T07:40:52
68,50,40,3600,2.1,2020-02-25T12:10:58
69,60,20,7200,1.1199999,2020-02-25T15:50:09
70,50,40,3600,2.1,2020-02-28T07:00:52
71,50,40,3600,2.1,2020-02-29T19:40:26
72,50,60,3600,3.2666664,2020-03-02T17:50:03
73,50,40,3600,2.1,2020-03-03T19:10:23
74,50,60,3600,3.2666664,2020-03-04T22:30:29
75,50,60,3600,3.2666664,2020-03-05T18:10:02
76,40,60,10800,2.6133332,2020-03-06T11:00:30
77,40,60,10800,2.6133332,2020-03-06T16:50:49
78,50,60,3600,3.2666664,2020-03-07T14:20:14
79,40,60,10800,2.6133332,2020-03-07T20:20:13
80,50,40,3600,2.1,2020-03-09T18:10:43
81,40,60,10800,2.6133332,2020-03-09T21:40:16
82,40,60,10800,2.6133332,2020-03-10T14:10:41
83,60,20,7200,1.1199999,2020-03-11T00:20:09
84,60,20,7200,1.1199999,2020-03-11T09:10:58
85,60,20,7200,1.1199999,2020-03-11T19:40:31
86,50,40,3600,2.1,2020-03-11T23:50:32
87,50,40,3600,2.1,2020-03-13T15:40:45
88,50,60,3600,3.2666664,2020-03-13T19:30:33
89,50,40,3600,2.1,2020-03-14T01:30:57
90,50,40,3600,2.1,2020-03-14T20:30:23
