,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,15,60,10800,0.9624999,2020-01-01T16:00:03
1,15,60,10800,0.9624999,2020-01-01T22:00:38
2,15,60,10800,0.9624999,2020-01-02T16:10:44
3,15,60,10800,0.9624999,2020-01-03T07:50:06
4,15,60,10800,0.9624999,2020-01-03T20:50:08
5,15,60,10800,0.9624999,2020-01-05T09:50:57
6,15,60,10800,0.9624999,2020-01-05T19:10:43
7,15,60,10800,0.9624999,2020-01-06T15:00:16
8,15,60,10800,0.9624999,2020-01-06T22:40:31
9,15,60,10800,0.9624999,2020-01-07T19:50:12
10,15,60,10800,0.9624999,2020-01-08T19:10:50
11,15,60,10800,0.9624999,2020-01-09T19:50:43
12,15,60,10800,0.9624999,2020-01-10T04:20:49
13,15,60,10800,0.9624999,2020-01-10T13:00:47
14,15,60,10800,0.9624999,2020-01-10T17:50:20
15,15,60,10800,0.9624999,2020-01-10T23:40:16
16,15,60,10800,0.9624999,2020-01-11T17:20:39
17,15,60,10800,0.9624999,2020-01-11T21:00:29
18,15,60,10800,0.9624999,2020-01-12T14:20:28
19,15,60,10800,0.9624999,2020-01-12T18:20:39
20,15,60,10800,0.9624999,2020-01-13T17:30:23
21,15,60,10800,0.9624999,2020-01-14T08:30:27
22,15,60,10800,0.9624999,2020-01-15T14:50:57
23,15,60,10800,0.9624999,2020-01-15T18:50:52
24,15,60,10800,0.9624999,2020-01-16T11:40:02
25,15,60,10800,0.9624999,2020-01-16T18:00:21
26,15,60,10800,0.9624999,2020-01-16T23:00:40
27,15,60,10800,0.9624999,2020-01-17T14:20:43
28,15,60,10800,0.9624999,2020-01-17T19:30:18
29,15,60,10800,0.9624999,2020-01-18T17:20:05
30,15,60,10800,0.9624999,2020-01-19T06:20:08
31,15,60,10800,0.9624999,2020-01-19T13:20:07
32,15,60,10800,0.9624999,2020-01-20T10:40:14
33,15,60,10800,0.9624999,2020-01-20T17:40:33
34,15,60,10800,0.9624999,2020-01-21T00:10:09
35,15,60,10800,0.9624999,2020-01-21T15:20:26
36,15,60,10800,0.9624999,2020-01-21T18:50:24
37,15,60,10800,0.9624999,2020-01-21T22:10:54
38,15,60,10800,0.9624999,2020-01-22T06:40:35
39,15,60,10800,0.9624999,2020-01-22T09:50:43
40,15,60,10800,0.9624999,2020-01-23T04:00:00
41,15,60,10800,0.9624999,2020-01-23T22:30:07
42,15,60,10800,0.9624999,2020-01-24T07:50:00
43,15,60,10800,0.9624999,2020-01-24T13:30:51
44,15,60,10800,0.9624999,2020-01-24T18:40:46
45,15,60,10800,0.9624999,2020-01-25T23:10:11
46,15,60,10800,0.9624999,2020-01-26T10:50:54
47,15,60,10800,0.9624999,2020-01-27T23:20:00
48,15,60,10800,0.9624999,2020-01-28T15:30:58
49,15,60,10800,0.9624999,2020-01-28T18:50:40
50,15,60,10800,0.9624999,2020-01-29T17:50:13
51,15,60,10800,0.9624999,2020-01-30T20:50:29
52,15,60,10800,0.9624999,2020-01-31T11:50:51
53,15,60,10800,0.9624999,2020-01-31T22:50:07
54,15,60,10800,0.97999996,2020-02-01T08:30:58
55,15,60,10800,0.97999996,2020-02-01T18:50:19
56,15,60,10800,0.97999996,2020-02-02T15:30:09
57,15,60,10800,0.97999996,2020-02-02T22:50:30
58,15,60,10800,0.97999996,2020-02-03T13:10:45
59,15,60,10800,0.97999996,2020-02-03T20:10:40
