,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,40,60,10800,2.5666666,2020-01-02T10:50:16
1,40,60,10800,2.5666666,2020-01-02T18:50:53
2,40,60,10800,2.5666666,2020-01-05T23:30:47
3,60,20,7200,1.05,2020-01-06T17:30:26
4,50,40,3600,2.0416665,2020-01-08T21:10:51
5,40,60,10800,2.5666666,2020-01-08T23:20:58
6,50,40,3600,2.0416665,2020-01-09T14:50:35
7,60,20,7200,1.05,2020-01-09T16:20:33
8,60,20,7200,1.05,2020-01-10T14:40:37
9,60,20,7200,1.05,2020-01-11T20:30:22
10,50,40,3600,2.0416665,2020-01-12T06:00:32
11,50,40,3600,2.0416665,2020-01-16T12:10:28
12,40,60,10800,2.5666666,2020-01-17T18:10:27
13,50,40,3600,2.0416665,2020-01-18T14:20:34
14,50,60,3600,3.208333,2020-01-19T19:10:10
15,60,20,7200,1.05,2020-01-20T09:40:31
16,50,60,3600,3.208333,2020-01-22T06:00:12
17,60,20,7200,1.05,2020-01-22T14:00:03
18,40,60,10800,2.5666666,2020-01-23T07:50:45
19,50,60,3600,3.208333,2020-01-24T05:30:19
20,60,20,7200,1.05,2020-01-24T07:00:07
21,50,60,3600,3.208333,2020-01-24T09:30:57
22,60,20,7200,1.05,2020-01-24T17:50:44
23,60,20,7200,1.05,2020-01-26T20:50:26
24,50,60,3600,3.208333,2020-01-27T05:00:03
25,60,20,7200,1.05,2020-01-27T07:30:23
26,60,20,7200,1.05,2020-01-27T20:50:05
27,40,60,10800,2.5666666,2020-01-29T11:40:19
28,50,60,3600,3.208333,2020-01-29T15:40:13
29,40,60,10800,2.5666666,2020-01-29T19:30:27
30,50,40,3600,2.0416665,2020-01-31T14:50:53
31,50,40,3600,2.1,2020-02-01T14:40:58
32,40,60,10800,2.6133332,2020-02-02T16:30:45
33,40,60,10800,2.6133332,2020-02-04T02:40:06
34,40,60,10800,2.6133332,2020-02-05T16:30:44
35,50,60,3600,3.2666664,2020-02-06T21:00:08
36,60,20,7200,1.1199999,2020-02-07T05:20:18
37,40,60,10800,2.6133332,2020-02-08T07:40:41
38,50,60,3600,3.2666664,2020-02-09T14:50:20
39,60,20,7200,1.1199999,2020-02-09T20:40:43
40,50,60,3600,3.2666664,2020-02-10T07:40:41
41,50,60,3600,3.2666664,2020-02-10T19:10:22
42,40,60,10800,2.6133332,2020-02-10T22:20:37
43,50,60,3600,3.2666664,2020-02-11T16:10:18
44,60,20,7200,1.1199999,2020-02-11T19:30:25
45,40,60,10800,2.6133332,2020-02-13T18:30:45
46,60,20,7200,1.1199999,2020-02-14T22:40:44
47,50,60,3600,3.2666664,2020-02-15T10:00:58
48,50,40,3600,2.1,2020-02-17T17:40:06
49,50,40,3600,2.1,2020-02-18T20:20:46
50,40,60,10800,2.6133332,2020-02-19T10:00:09
51,40,60,10800,2.6133332,2020-02-19T16:20:05
52,50,60,3600,3.2666664,2020-02-19T21:20:06
53,50,40,3600,2.1,2020-02-20T09:30:47
54,60,20,7200,1.1199999,2020-02-20T16:40:02
55,60,20,7200,1.1199999,2020-02-22T22:30:54
56,50,40,3600,2.1,2020-02-23T20:50:20
57,50,40,3600,2.1,2020-02-24T13:00:23
58,50,60,3600,3.2666664,2020-02-24T20:40:57
59,50,60,3600,3.2666664,2020-02-25T04:40:06
60,60,20,7200,1.1199999,2020-02-26T08:30:43
61,50,60,3600,3.2666664,2020-02-26T16:00:23
62,50,40,3600,2.1,2020-02-26T17:10:16
63,50,60,3600,3.2666664,2020-02-27T12:10:38
64,40,60,10800,2.6133332,2020-03-01T19:10:59
65,60,20,7200,1.1199999,2020-03-01T23:40:05
66,60,20,7200,1.1199999,2020-03-02T17:50:49
67,50,60,3600,3.2666664,2020-03-03T19:20:17
68,50,40,3600,2.1,2020-03-03T20:30:48
69,60,20,7200,1.1199999,2020-03-04T17:20:57
70,50,40,3600,2.1,2020-03-05T21:50:26
71,60,20,7200,1.1199999,2020-03-06T18:30:35
72,50,40,3600,2.1,2020-03-08T17:00:13
73,50,40,3600,2.1,2020-03-08T20:00:34
74,50,60,3600,3.2666664,2020-03-09T11:20:22
75,50,60,3600,3.2666664,2020-03-14T04:10:08
76,40,60,10800,2.6133332,2020-03-19T20:30:08
77,50,60,3600,3.2666664,2020-03-21T08:50:16
78,60,20,7200,1.1199999,2020-03-22T15:30:08
79,40,60,10800,2.6133332,2020-03-23T05:40:48
80,50,40,3600,2.1,2020-03-24T03:40:23
81,60,20,7200,1.1199999,2020-03-24T20:00:33
82,60,20,7200,1.1199999,2020-03-25T15:40:18
83,60,20,7200,1.1199999,2020-03-26T18:40:53
84,50,40,3600,2.1,2020-03-29T13:20:00
85,50,40,3600,2.1,2020-03-30T15:30:33
86,60,20,7200,1.1199999,2020-03-30T19:20:31
87,50,60,3600,3.2666664,2020-03-31T12:00:18
88,60,20,7200,1.1199999,2020-03-31T22:10:32
89,50,60,3600,3.0916665,2020-04-01T10:50:13
90,50,60,3600,3.0916665,2020-04-01T15:10:29
91,50,40,3600,1.9249998,2020-04-01T18:20:42
92,50,40,3600,1.9249998,2020-04-01T19:40:31
93,40,60,10800,2.4733334,2020-04-01T23:30:15
94,40,60,10800,2.4733334,2020-04-02T16:20:02
95,40,60,10800,2.4733334,2020-04-04T03:50:47
96,50,60,3600,3.0916665,2020-04-04T14:30:03
97,50,60,3600,3.0916665,2020-04-04T23:10:35
98,60,20,7200,0.9099999,2020-04-06T08:10:31
99,50,60,3600,3.0916665,2020-04-07T21:00:51
100,50,40,3600,1.9249998,2020-04-08T20:00:54
101,50,60,3600,3.0916665,2020-04-10T16:10:15
102,40,60,10800,2.4733334,2020-04-11T20:40:04
103,50,60,3600,3.0916665,2020-04-12T19:50:41
104,50,40,3600,1.9249998,2020-04-13T20:20:44
105,50,40,3600,1.9249998,2020-04-14T09:30:41
106,60,20,7200,0.9099999,2020-04-14T17:10:41
107,50,40,3600,1.9249998,2020-04-14T22:40:23
108,40,60,10800,2.4733334,2020-04-15T15:00:50
109,50,60,3600,3.0916665,2020-04-16T23:20:02
110,40,60,10800,2.4733334,2020-04-17T09:10:49
111,40,60,10800,2.4733334,2020-04-19T16:50:06
112,40,60,10800,2.4733334,2020-04-22T07:30:51
113,50,40,3600,1.9249998,2020-04-22T14:20:37
114,60,20,7200,0.9099999,2020-04-25T21:30:13
115,50,40,3600,1.9249998,2020-04-26T12:40:13
116,50,40,3600,1.9249998,2020-04-26T21:00:15
117,50,60,3600,3.0916665,2020-04-28T14:00:17
118,50,60,3600,3.0916665,2020-04-30T21:20:23
119,40,60,10800,2.3333333,2020-05-01T15:00:13
120,60,20,7200,0.6999999,2020-05-02T18:40:11
121,50,60,3600,2.9166665,2020-05-05T17:10:21
