,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,50,60,3600,3.208333,2020-01-02T03:10:46
1,50,40,3600,2.0416665,2020-01-03T22:00:24
2,50,40,3600,2.0416665,2020-01-04T01:00:25
3,40,60,10800,2.5666666,2020-01-06T21:40:08
4,60,20,7200,1.05,2020-01-10T18:40:18
5,60,20,7200,1.05,2020-01-16T12:00:12
6,60,20,7200,1.05,2020-01-22T13:30:36
7,50,40,3600,2.0416665,2020-01-24T08:10:28
8,50,40,3600,2.0416665,2020-01-28T00:30:12
9,50,60,3600,3.208333,2020-01-28T15:40:27
10,40,60,10800,2.5666666,2020-01-30T06:40:03
11,50,60,3600,3.208333,2020-01-31T13:10:46
12,50,40,3600,2.1,2020-02-05T06:50:31
13,50,60,3600,3.2666664,2020-02-05T21:50:52
14,60,20,7200,1.1199999,2020-02-08T16:00:12
15,60,20,7200,1.1199999,2020-02-08T22:20:27
16,50,60,3600,3.2666664,2020-02-09T09:10:08
17,50,60,3600,3.2666664,2020-02-15T17:30:11
18,60,20,7200,1.1199999,2020-02-15T23:40:31
19,50,60,3600,3.2666664,2020-02-20T19:10:10
20,50,60,3600,3.2666664,2020-02-22T10:30:00
21,50,40,3600,2.1,2020-02-23T21:10:08
22,60,20,7200,1.1199999,2020-02-27T09:30:53
23,50,40,3600,2.1,2020-03-04T18:20:37
24,50,40,3600,2.1,2020-03-05T12:20:27
25,50,40,3600,2.1,2020-03-05T23:40:18
26,50,40,3600,2.1,2020-03-11T16:20:58
27,40,60,10800,2.6133332,2020-03-12T16:00:33
28,50,60,3600,3.2666664,2020-03-14T21:30:18
29,50,40,3600,2.1,2020-03-17T12:50:06
30,60,20,7200,1.1199999,2020-03-17T17:30:02
31,50,40,3600,2.1,2020-03-20T16:50:19
32,40,60,10800,2.6133332,2020-03-21T21:40:03
33,50,60,3600,3.2666664,2020-03-24T15:00:11
34,60,20,7200,1.1199999,2020-03-25T12:00:10
35,40,60,10800,2.6133332,2020-03-27T18:50:53
36,50,60,3600,3.2666664,2020-03-28T16:30:11
37,40,60,10800,2.6133332,2020-03-29T06:40:41
38,40,60,10800,2.6133332,2020-03-29T14:50:54
39,40,60,10800,2.6133332,2020-03-29T19:10:09
40,50,60,3600,3.2666664,2020-03-30T21:30:03
41,60,20,7200,0.9099999,2020-04-01T21:00:40
42,50,40,3600,1.9249998,2020-04-05T18:50:31
43,50,60,3600,3.0916665,2020-04-08T18:20:44
