,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,15,60,10800,0.9624999,2020-01-01T04:00:41
1,15,60,10800,0.9624999,2020-01-01T19:40:25
2,15,60,10800,0.9624999,2020-01-03T15:00:09
3,15,60,10800,0.9624999,2020-01-04T18:30:29
4,15,60,10800,0.9624999,2020-01-05T19:10:56
5,15,60,10800,0.9624999,2020-01-06T00:00:15
6,15,60,10800,0.9624999,2020-01-06T22:00:49
7,15,60,10800,0.9624999,2020-01-07T14:30:36
8,15,60,10800,0.9624999,2020-01-08T01:10:56
9,15,60,10800,0.9624999,2020-01-08T06:20:51
10,15,60,10800,0.9624999,2020-01-09T09:40:45
11,15,60,10800,0.9624999,2020-01-09T19:00:20
12,15,60,10800,0.9624999,2020-01-10T13:20:35
13,15,60,10800,0.9624999,2020-01-11T09:40:04
14,15,60,10800,0.9624999,2020-01-12T06:50:48
15,15,60,10800,0.9624999,2020-01-12T17:10:58
16,15,60,10800,0.9624999,2020-01-13T11:40:41
17,15,60,10800,0.9624999,2020-01-13T18:40:34
18,15,60,10800,0.9624999,2020-01-14T21:40:56
19,15,60,10800,0.9624999,2020-01-16T20:40:49
20,15,60,10800,0.9624999,2020-01-17T13:30:07
21,15,60,10800,0.9624999,2020-01-18T08:30:04
22,15,60,10800,0.9624999,2020-01-19T12:10:44
23,15,60,10800,0.9624999,2020-01-19T17:50:55
24,15,60,10800,0.9624999,2020-01-20T21:30:19
25,15,60,10800,0.9624999,2020-01-21T03:40:43
26,15,60,10800,0.9624999,2020-01-21T18:20:52
27,15,60,10800,0.9624999,2020-01-22T11:20:34
28,15,60,10800,0.9624999,2020-01-22T21:40:45
29,15,60,10800,0.9624999,2020-01-23T12:20:51
30,15,60,10800,0.9624999,2020-01-24T12:30:26
31,15,60,10800,0.9624999,2020-01-24T20:20:44
32,15,60,10800,0.9624999,2020-01-26T06:00:51
33,15,60,10800,0.9624999,2020-01-26T12:10:25
34,15,60,10800,0.9624999,2020-01-26T15:50:36
35,15,60,10800,0.9624999,2020-01-26T19:10:35
36,15,60,10800,0.9624999,2020-01-26T23:40:37
37,15,60,10800,0.9624999,2020-01-29T20:30:51
38,15,60,10800,0.9624999,2020-01-30T13:50:18
