,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,15,60,10800,0.9624999,2020-01-01T04:30:42
1,15,60,10800,0.9624999,2020-01-01T23:40:36
2,15,60,10800,0.9624999,2020-01-02T13:40:15
3,15,60,10800,0.9624999,2020-01-03T10:40:11
4,15,60,10800,0.9624999,2020-01-04T21:20:12
5,15,60,10800,0.9624999,2020-01-07T16:50:58
6,15,60,10800,0.9624999,2020-01-08T19:20:51
7,15,60,10800,0.9624999,2020-01-09T16:50:55
8,15,60,10800,0.9624999,2020-01-10T15:20:58
9,15,60,10800,0.9624999,2020-01-10T18:40:39
10,15,60,10800,0.9624999,2020-01-11T01:40:06
11,15,60,10800,0.9624999,2020-01-11T06:30:11
12,15,60,10800,0.9624999,2020-01-12T18:40:10
13,15,60,10800,0.9624999,2020-01-13T13:10:27
14,15,60,10800,0.9624999,2020-01-13T20:40:27
15,15,60,10800,0.9624999,2020-01-14T08:30:36
16,15,60,10800,0.9624999,2020-01-14T16:20:20
17,15,60,10800,0.9624999,2020-01-15T05:30:51
18,15,60,10800,0.9624999,2020-01-15T10:00:13
19,15,60,10800,0.9624999,2020-01-16T22:30:10
20,15,60,10800,0.9624999,2020-01-17T06:00:48
21,15,60,10800,0.9624999,2020-01-17T18:50:51
22,15,60,10800,0.9624999,2020-01-17T23:10:11
23,15,60,10800,0.9624999,2020-01-18T13:20:36
24,15,60,10800,0.9624999,2020-01-19T15:00:20
25,15,60,10800,0.9624999,2020-01-19T18:30:12
26,15,60,10800,0.9624999,2020-01-20T20:00:02
27,15,60,10800,0.9624999,2020-01-20T23:20:52
28,15,60,10800,0.9624999,2020-01-21T10:50:21
29,15,60,10800,0.9624999,2020-01-21T16:50:18
30,15,60,10800,0.9624999,2020-01-22T00:10:40
31,15,60,10800,0.9624999,2020-01-23T10:50:05
32,15,60,10800,0.9624999,2020-01-24T08:20:57
33,15,60,10800,0.9624999,2020-01-24T22:10:30
34,15,60,10800,0.9624999,2020-01-25T17:40:48
35,15,60,10800,0.9624999,2020-01-26T11:10:42
36,15,60,10800,0.9624999,2020-01-27T20:20:03
37,15,60,10800,0.9624999,2020-01-28T06:10:53
38,15,60,10800,0.9624999,2020-01-28T22:00:48
39,15,60,10800,0.9624999,2020-01-29T04:20:38
40,15,60,10800,0.9624999,2020-01-29T16:40:21
41,15,60,10800,0.9624999,2020-01-29T20:50:08
42,15,60,10800,0.9624999,2020-01-30T00:10:38
43,15,60,10800,0.9624999,2020-01-30T19:20:23
44,15,60,10800,0.9624999,2020-01-31T06:30:22
45,15,60,10800,0.97999996,2020-02-03T02:30:26
46,15,60,10800,0.97999996,2020-02-03T19:10:01
47,15,60,10800,0.97999996,2020-02-06T10:10:06
48,15,60,10800,0.97999996,2020-02-06T18:00:06
49,15,60,10800,0.97999996,2020-02-08T21:30:27
50,15,60,10800,0.97999996,2020-02-09T07:20:25
51,15,60,10800,0.97999996,2020-02-09T18:00:55
52,15,60,10800,0.97999996,2020-02-10T23:30:08
53,15,60,10800,0.97999996,2020-02-11T17:10:27
54,15,60,10800,0.97999996,2020-02-11T20:40:32
55,15,60,10800,0.97999996,2020-02-12T20:30:03
56,15,60,10800,0.97999996,2020-02-14T21:00:01
57,15,60,10800,0.97999996,2020-02-15T15:10:59
58,15,60,10800,0.97999996,2020-02-16T19:00:03
59,15,60,10800,0.97999996,2020-02-17T01:00:07
60,15,60,10800,0.97999996,2020-02-17T19:40:13
61,15,60,10800,0.97999996,2020-02-18T19:30:14
62,15,60,10800,0.97999996,2020-02-18T23:40:04
63,15,60,10800,0.97999996,2020-02-19T03:30:39
64,15,60,10800,0.97999996,2020-02-19T15:40:32
65,15,60,10800,0.97999996,2020-02-21T10:50:12
66,15,60,10800,0.97999996,2020-02-22T03:00:14
67,15,60,10800,0.97999996,2020-02-22T22:00:43
68,15,60,10800,0.97999996,2020-02-23T07:30:58
69,15,60,10800,0.97999996,2020-02-24T08:10:42
70,15,60,10800,0.97999996,2020-02-24T12:50:49
71,15,60,10800,0.97999996,2020-02-24T19:40:41
72,15,60,10800,0.97999996,2020-02-25T13:50:35
73,15,60,10800,0.97999996,2020-02-26T11:50:06
74,15,60,10800,0.97999996,2020-02-27T18:00:03
75,15,60,10800,0.97999996,2020-03-01T20:20:53
76,15,60,10800,0.97999996,2020-03-02T07:20:13
77,15,60,10800,0.97999996,2020-03-02T21:00:11
78,15,60,10800,0.97999996,2020-03-03T16:00:32
79,15,60,10800,0.97999996,2020-03-03T19:50:34
80,15,60,10800,0.97999996,2020-03-04T10:50:29
81,15,60,10800,0.97999996,2020-03-04T16:20:24
82,15,60,10800,0.97999996,2020-03-05T06:10:25
83,15,60,10800,0.97999996,2020-03-05T17:30:05
84,15,60,10800,0.97999996,2020-03-07T18:10:11
85,15,60,10800,0.97999996,2020-03-09T18:20:08
86,15,60,10800,0.97999996,2020-03-10T21:30:53
87,15,60,10800,0.97999996,2020-03-11T16:50:05
88,15,60,10800,0.97999996,2020-03-12T16:50:37
89,15,60,10800,0.97999996,2020-03-13T16:30:58
90,15,60,10800,0.97999996,2020-03-15T02:10:45
91,15,60,10800,0.97999996,2020-03-15T07:40:00
92,15,60,10800,0.97999996,2020-03-15T18:20:34
93,15,60,10800,0.97999996,2020-03-16T19:50:18
94,15,60,10800,0.97999996,2020-03-17T04:30:25
95,15,60,10800,0.97999996,2020-03-17T17:50:34
96,15,60,10800,0.97999996,2020-03-18T08:30:17
97,15,60,10800,0.97999996,2020-03-18T19:20:36
98,15,60,10800,0.97999996,2020-03-19T12:50:25
99,15,60,10800,0.97999996,2020-03-20T08:50:32
100,15,60,10800,0.97999996,2020-03-20T16:00:47
101,15,60,10800,0.97999996,2020-03-21T06:10:56
102,15,60,10800,0.97999996,2020-03-22T15:30:38
103,15,60,10800,0.97999996,2020-03-22T21:10:00
104,15,60,10800,0.97999996,2020-03-23T17:00:00
105,15,60,10800,0.97999996,2020-03-23T20:10:32
106,15,60,10800,0.97999996,2020-03-24T08:10:47
107,15,60,10800,0.97999996,2020-03-24T21:30:04
108,15,60,10800,0.97999996,2020-03-25T21:10:32
109,15,60,10800,0.97999996,2020-03-26T09:20:46
110,15,60,10800,0.97999996,2020-03-26T23:50:42
111,15,60,10800,0.97999996,2020-03-27T13:40:00
112,15,60,10800,0.97999996,2020-03-27T22:00:30
113,15,60,10800,0.97999996,2020-03-29T19:10:54
114,15,60,10800,0.97999996,2020-03-30T04:10:02
115,15,60,10800,0.97999996,2020-03-30T09:30:20
116,15,60,10800,0.97999996,2020-03-30T14:50:30
117,15,60,10800,0.92749995,2020-04-01T20:00:43
118,15,60,10800,0.92749995,2020-04-02T14:00:41
119,15,60,10800,0.92749995,2020-04-03T11:10:46
120,15,60,10800,0.92749995,2020-04-05T08:10:59
121,15,60,10800,0.92749995,2020-04-05T15:20:39
122,15,60,10800,0.92749995,2020-04-06T23:30:14
123,15,60,10800,0.92749995,2020-04-07T14:00:13
124,15,60,10800,0.92749995,2020-04-07T19:50:10
125,15,60,10800,0.92749995,2020-04-09T09:00:29
126,15,60,10800,0.92749995,2020-04-10T21:00:47
127,15,60,10800,0.92749995,2020-04-11T12:40:09
128,15,60,10800,0.92749995,2020-04-13T18:20:29
129,15,60,10800,0.92749995,2020-04-14T11:40:40
130,15,60,10800,0.92749995,2020-04-15T05:40:35
131,15,60,10800,0.92749995,2020-04-17T17:20:44
132,15,60,10800,0.92749995,2020-04-17T23:10:26
133,15,60,10800,0.92749995,2020-04-18T12:40:18
134,15,60,10800,0.92749995,2020-04-18T18:30:26
135,15,60,10800,0.92749995,2020-04-18T23:40:06
136,15,60,10800,0.92749995,2020-04-23T06:50:53
137,15,60,10800,0.92749995,2020-04-24T19:40:14
138,15,60,10800,0.92749995,2020-04-25T20:40:02
139,15,60,10800,0.92749995,2020-04-26T17:10:09
