,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,60,20,7200,1.05,2020-01-01T18:40:52
1,50,40,3600,2.0416665,2020-01-02T18:10:55
2,50,60,3600,3.208333,2020-01-04T14:50:57
3,50,40,3600,2.0416665,2020-01-05T20:00:00
4,50,40,3600,2.0416665,2020-01-06T19:00:21
5,50,40,3600,2.0416665,2020-01-07T05:10:51
6,50,60,3600,3.208333,2020-01-08T20:10:28
7,40,60,10800,2.5666666,2020-01-09T08:30:37
8,40,60,10800,2.5666666,2020-01-09T14:30:23
9,50,40,3600,2.0416665,2020-01-10T18:10:07
10,50,60,3600,3.208333,2020-01-11T07:20:46
11,50,40,3600,2.0416665,2020-01-11T10:10:39
12,50,60,3600,3.208333,2020-01-13T14:20:24
13,40,60,10800,2.5666666,2020-01-14T08:30:51
14,40,60,10800,2.5666666,2020-01-15T17:50:25
15,50,60,3600,3.208333,2020-01-16T20:30:50
16,50,60,3600,3.208333,2020-01-16T22:10:13
17,60,20,7200,1.05,2020-01-17T23:30:41
18,40,60,10800,2.5666666,2020-01-18T15:50:19
19,60,20,7200,1.05,2020-01-18T19:00:21
20,40,60,10800,2.5666666,2020-01-19T17:40:18
21,50,40,3600,2.0416665,2020-01-22T03:30:55
22,60,20,7200,1.05,2020-01-24T02:50:39
23,50,40,3600,2.0416665,2020-01-24T08:20:29
24,60,20,7200,1.05,2020-01-26T17:30:31
25,40,60,10800,2.5666666,2020-01-27T12:10:10
26,50,40,3600,2.0416665,2020-01-28T05:10:29
27,60,20,7200,1.05,2020-01-28T10:30:27
28,40,60,10800,2.5666666,2020-01-28T19:30:04
29,50,60,3600,3.208333,2020-01-29T09:30:15
30,50,60,3600,3.208333,2020-01-30T08:00:17
31,50,40,3600,2.0416665,2020-01-30T14:50:35
32,50,40,3600,2.0416665,2020-01-30T21:50:14
33,40,60,10800,2.5666666,2020-01-31T16:00:57
34,60,20,7200,1.05,2020-01-31T19:30:07
35,50,40,3600,2.1,2020-02-01T06:00:46
36,60,20,7200,1.1199999,2020-02-01T20:20:30
37,50,60,3600,3.2666664,2020-02-02T19:20:02
38,50,60,3600,3.2666664,2020-02-04T20:20:27
39,50,40,3600,2.1,2020-02-05T19:40:28
40,50,40,3600,2.1,2020-02-06T15:40:31
41,50,60,3600,3.2666664,2020-02-07T04:50:19
42,40,60,10800,2.6133332,2020-02-07T19:10:04
