,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,50,60,3600,3.208333,2020-01-01T11:30:50
1,60,20,7200,1.05,2020-01-01T17:00:38
2,40,60,10800,2.5666666,2020-01-04T15:00:35
3,50,40,3600,2.0416665,2020-01-05T05:40:01
4,60,20,7200,1.05,2020-01-05T11:50:22
5,60,20,7200,1.05,2020-01-05T23:40:41
6,60,20,7200,1.05,2020-01-06T09:00:54
7,60,20,7200,1.05,2020-01-06T21:30:44
8,50,40,3600,2.0416665,2020-01-07T03:00:36
9,60,20,7200,1.05,2020-01-07T18:40:20
10,50,40,3600,2.0416665,2020-01-08T16:50:05
11,60,20,7200,1.05,2020-01-09T06:30:31
12,50,40,3600,2.0416665,2020-01-09T21:20:51
13,40,60,10800,2.5666666,2020-01-10T16:00:38
14,40,60,10800,2.5666666,2020-01-10T20:40:15
15,60,20,7200,1.05,2020-01-11T20:40:25
16,50,40,3600,2.0416665,2020-01-12T18:20:01
17,50,40,3600,2.0416665,2020-01-13T02:30:52
18,60,20,7200,1.05,2020-01-13T15:50:05
19,60,20,7200,1.05,2020-01-13T21:10:17
20,50,40,3600,2.0416665,2020-01-14T17:40:21
21,60,20,7200,1.05,2020-01-16T18:40:34
22,50,40,3600,2.0416665,2020-01-18T09:30:38
23,60,20,7200,1.05,2020-01-18T10:40:33
24,50,40,3600,2.0416665,2020-01-18T13:40:11
25,60,20,7200,1.05,2020-01-18T15:50:45
26,50,40,3600,2.0416665,2020-01-19T14:00:27
27,60,20,7200,1.05,2020-01-20T23:00:18
28,60,20,7200,1.05,2020-01-21T17:00:14
29,50,60,3600,3.208333,2020-01-22T15:40:53
30,60,20,7200,1.05,2020-01-23T08:30:47
31,50,60,3600,3.208333,2020-01-24T09:40:09
32,60,20,7200,1.05,2020-01-25T01:00:32
33,50,60,3600,3.208333,2020-01-25T21:10:40
34,40,60,10800,2.5666666,2020-01-26T05:50:23
35,50,40,3600,2.0416665,2020-01-27T20:00:11
36,40,60,10800,2.5666666,2020-01-28T08:50:45
37,60,20,7200,1.05,2020-01-29T16:00:38
38,40,60,10800,2.5666666,2020-01-30T11:00:31
39,60,20,7200,1.05,2020-01-30T15:40:09
40,50,40,3600,2.0416665,2020-01-30T18:20:17
41,50,60,3600,3.208333,2020-01-30T23:40:40
42,50,60,3600,3.208333,2020-01-31T07:30:43
43,50,60,3600,3.208333,2020-01-31T16:00:33
44,40,60,10800,2.5666666,2020-01-31T18:00:26
45,50,60,3600,3.2666664,2020-02-01T00:30:36
46,40,60,10800,2.6133332,2020-02-01T21:20:10
47,50,40,3600,2.1,2020-02-04T10:50:40
48,50,40,3600,2.1,2020-02-05T11:50:49
49,50,40,3600,2.1,2020-02-05T15:10:33
50,50,40,3600,2.1,2020-02-06T04:40:07
51,40,60,10800,2.6133332,2020-02-06T18:10:17
52,40,60,10800,2.6133332,2020-02-07T06:30:08
53,40,60,10800,2.6133332,2020-02-08T18:50:25
54,40,60,10800,2.6133332,2020-02-09T14:10:24
55,40,60,10800,2.6133332,2020-02-10T16:20:07
56,40,60,10800,2.6133332,2020-02-10T20:00:42
57,50,40,3600,2.1,2020-02-12T13:20:40
58,60,20,7200,1.1199999,2020-02-12T18:40:34
59,50,40,3600,2.1,2020-02-13T06:10:07
60,50,60,3600,3.2666664,2020-02-13T19:20:49
61,40,60,10800,2.6133332,2020-02-14T14:00:52
62,40,60,10800,2.6133332,2020-02-15T13:20:15
63,60,20,7200,1.1199999,2020-02-16T14:00:13
64,60,20,7200,1.1199999,2020-02-16T20:30:27
65,60,20,7200,1.1199999,2020-02-16T22:50:31
66,60,20,7200,1.1199999,2020-02-17T14:30:07
67,50,40,3600,2.1,2020-02-18T08:00:43
68,50,40,3600,2.1,2020-02-18T12:30:48
69,40,60,10800,2.6133332,2020-02-19T09:20:20
70,40,60,10800,2.6133332,2020-02-19T20:20:04
71,50,40,3600,2.1,2020-02-20T16:00:57
72,40,60,10800,2.6133332,2020-02-20T17:10:59
73,50,60,3600,3.2666664,2020-02-21T15:10:41
74,50,40,3600,2.1,2020-02-22T09:20:23
75,40,60,10800,2.6133332,2020-02-23T17:00:47
76,60,20,7200,1.1199999,2020-02-26T08:50:15
77,40,60,10800,2.6133332,2020-02-26T19:50:50
78,50,40,3600,2.1,2020-02-27T09:20:49
79,60,20,7200,1.1199999,2020-02-27T18:20:38
80,50,40,3600,2.1,2020-02-28T05:10:33
81,40,60,10800,2.6133332,2020-02-28T10:00:35
82,60,20,7200,1.1199999,2020-02-28T23:00:41
83,50,40,3600,2.1,2020-03-01T11:40:41
84,50,60,3600,3.2666664,2020-03-01T17:00:05
85,60,20,7200,1.1199999,2020-03-02T07:40:26
86,60,20,7200,1.1199999,2020-03-03T07:20:11
87,40,60,10800,2.6133332,2020-03-04T14:00:34
88,40,60,10800,2.6133332,2020-03-04T17:30:42
