,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,60,20,7200,1.05,2020-01-01T22:10:06
1,40,60,10800,2.5666666,2020-01-02T09:20:06
2,50,40,3600,2.0416665,2020-01-02T17:30:43
3,40,60,10800,2.5666666,2020-01-04T07:40:16
4,50,60,3600,3.208333,2020-01-05T17:00:20
5,60,20,7200,1.05,2020-01-06T11:20:18
6,60,20,7200,1.05,2020-01-06T18:20:50
7,50,40,3600,2.0416665,2020-01-06T21:40:18
8,60,20,7200,1.05,2020-01-07T09:10:12
9,50,40,3600,2.0416665,2020-01-07T18:30:31
10,50,40,3600,2.0416665,2020-01-08T16:00:20
11,60,20,7200,1.05,2020-01-08T19:50:07
12,50,40,3600,2.0416665,2020-01-09T07:40:27
13,50,40,3600,2.0416665,2020-01-09T10:50:15
14,50,40,3600,2.0416665,2020-01-09T15:50:06
15,50,60,3600,3.208333,2020-01-10T19:20:40
16,50,60,3600,3.208333,2020-01-10T21:40:42
17,50,60,3600,3.208333,2020-01-11T11:30:44
18,50,60,3600,3.208333,2020-01-12T03:10:06
19,60,20,7200,1.05,2020-01-12T18:40:36
20,50,40,3600,2.0416665,2020-01-13T20:30:36
21,50,60,3600,3.208333,2020-01-14T18:20:56
22,60,20,7200,1.05,2020-01-14T20:30:31
23,40,60,10800,2.5666666,2020-01-15T14:50:43
24,50,60,3600,3.208333,2020-01-16T00:20:05
25,40,60,10800,2.5666666,2020-01-18T06:50:35
26,60,20,7200,1.05,2020-01-18T23:20:26
27,50,60,3600,3.208333,2020-01-19T13:30:03
28,50,60,3600,3.208333,2020-01-19T19:50:51
29,40,60,10800,2.5666666,2020-01-20T17:40:39
30,40,60,10800,2.5666666,2020-01-22T07:40:36
31,60,20,7200,1.05,2020-01-23T14:30:24
32,40,60,10800,2.5666666,2020-01-23T16:40:42
33,50,60,3600,3.208333,2020-01-23T23:00:29
34,40,60,10800,2.5666666,2020-01-24T17:40:32
35,50,60,3600,3.208333,2020-01-25T09:10:06
36,40,60,10800,2.5666666,2020-01-25T18:30:30
37,50,40,3600,2.0416665,2020-01-26T04:40:38
38,60,20,7200,1.05,2020-01-26T20:10:53
39,60,20,7200,1.05,2020-01-28T07:10:04
40,40,60,10800,2.5666666,2020-01-28T21:10:44
41,50,60,3600,3.208333,2020-01-31T00:40:38
42,50,60,3600,3.208333,2020-01-31T12:40:49
43,50,60,3600,3.208333,2020-01-31T21:00:52
44,40,60,10800,2.5666666,2020-01-31T22:10:40
45,60,20,7200,1.1199999,2020-02-01T08:50:20
46,40,60,10800,2.6133332,2020-02-01T12:10:15
47,50,40,3600,2.1,2020-02-02T18:40:07
48,50,60,3600,3.2666664,2020-02-03T19:20:19
49,50,40,3600,2.1,2020-02-04T06:00:26
50,50,60,3600,3.2666664,2020-02-04T14:50:11
51,50,60,3600,3.2666664,2020-02-04T16:00:12
52,40,60,10800,2.6133332,2020-02-04T18:10:40
53,50,60,3600,3.2666664,2020-02-04T22:20:25
54,60,20,7200,1.1199999,2020-02-05T14:30:03
55,50,60,3600,3.2666664,2020-02-06T17:00:21
56,50,40,3600,2.1,2020-02-06T20:40:59
57,40,60,10800,2.6133332,2020-02-07T17:50:23
58,40,60,10800,2.6133332,2020-02-07T22:30:03
59,40,60,10800,2.6133332,2020-02-08T02:10:09
60,50,40,3600,2.1,2020-02-08T13:10:31
61,60,20,7200,1.1199999,2020-02-08T14:20:02
62,40,60,10800,2.6133332,2020-02-09T17:40:13
63,60,20,7200,1.1199999,2020-02-09T23:10:54
64,50,60,3600,3.2666664,2020-02-12T05:10:39
65,60,20,7200,1.1199999,2020-02-12T14:30:18
66,40,60,10800,2.6133332,2020-02-12T23:50:49
67,60,20,7200,1.1199999,2020-02-13T06:50:21
68,60,20,7200,1.1199999,2020-02-13T19:20:56
69,50,40,3600,2.1,2020-02-14T06:50:22
70,60,20,7200,1.1199999,2020-02-14T15:40:14
71,60,20,7200,1.1199999,2020-02-14T20:00:36
72,50,60,3600,3.2666664,2020-02-15T20:20:11
73,50,40,3600,2.1,2020-02-16T16:40:08
74,60,20,7200,1.1199999,2020-02-16T19:30:10
75,50,60,3600,3.2666664,2020-02-17T09:20:21
76,60,20,7200,1.1199999,2020-02-17T21:40:49
77,40,60,10800,2.6133332,2020-02-18T02:20:27
78,50,40,3600,2.1,2020-02-18T14:10:54
79,50,60,3600,3.2666664,2020-02-18T19:30:10
80,40,60,10800,2.6133332,2020-02-19T21:00:39
81,50,60,3600,3.2666664,2020-02-20T10:00:48
82,50,60,3600,3.2666664,2020-02-20T14:40:35
83,60,20,7200,1.1199999,2020-02-21T02:40:12
84,50,60,3600,3.2666664,2020-02-21T09:40:46
85,60,20,7200,1.1199999,2020-02-21T17:50:55
86,40,60,10800,2.6133332,2020-02-21T20:00:52
87,50,40,3600,2.1,2020-02-22T00:00:06
88,50,60,3600,3.2666664,2020-02-23T14:30:08
89,50,40,3600,2.1,2020-02-23T18:50:48
90,50,60,3600,3.2666664,2020-02-23T20:20:58
91,50,60,3600,3.2666664,2020-02-24T23:30:58
92,50,40,3600,2.1,2020-02-25T11:30:59
93,40,60,10800,2.6133332,2020-02-25T17:20:08
94,50,60,3600,3.2666664,2020-02-27T21:40:10
95,40,60,10800,2.6133332,2020-02-28T17:20:36
96,50,60,3600,3.2666664,2020-02-28T22:10:38
97,50,60,3600,3.2666664,2020-03-02T15:10:20
98,50,60,3600,3.2666664,2020-03-02T18:40:29
99,50,40,3600,2.1,2020-03-03T07:50:13
100,50,40,3600,2.1,2020-03-03T09:30:05
101,50,60,3600,3.2666664,2020-03-04T14:50:24
102,50,60,3600,3.2666664,2020-03-06T18:40:37
103,40,60,10800,2.6133332,2020-03-06T21:40:47
104,50,40,3600,2.1,2020-03-08T08:30:22
105,40,60,10800,2.6133332,2020-03-08T20:50:03
106,60,20,7200,1.1199999,2020-03-09T16:10:11
107,50,40,3600,2.1,2020-03-10T19:50:11
108,40,60,10800,2.6133332,2020-03-12T13:20:20
109,60,20,7200,1.1199999,2020-03-13T12:50:52
110,50,40,3600,2.1,2020-03-13T15:10:49
111,60,20,7200,1.1199999,2020-03-14T10:40:44
112,40,60,10800,2.6133332,2020-03-14T21:10:31
113,60,20,7200,1.1199999,2020-03-16T17:00:23
114,60,20,7200,1.1199999,2020-03-16T20:40:47
115,40,60,10800,2.6133332,2020-03-17T23:40:08
116,50,40,3600,2.1,2020-03-18T07:20:18
117,50,40,3600,2.1,2020-03-19T16:20:01
118,60,20,7200,1.1199999,2020-03-19T19:10:19
119,40,60,10800,2.6133332,2020-03-20T07:40:38
120,50,40,3600,2.1,2020-03-20T15:10:18
121,60,20,7200,1.1199999,2020-03-21T06:30:12
122,40,60,10800,2.6133332,2020-03-22T19:20:10
123,40,60,10800,2.6133332,2020-03-23T15:20:09
124,50,40,3600,2.1,2020-03-24T09:50:18
125,50,60,3600,3.2666664,2020-03-24T21:40:40
126,50,60,3600,3.2666664,2020-03-26T19:10:47
127,50,40,3600,2.1,2020-03-26T20:30:37
128,50,60,3600,3.2666664,2020-03-27T16:20:53
129,50,40,3600,2.1,2020-03-28T06:50:00
130,50,60,3600,3.2666664,2020-03-28T18:30:04
131,50,60,3600,3.2666664,2020-03-29T19:20:11
132,60,20,7200,1.1199999,2020-03-30T10:20:34
133,40,60,10800,2.6133332,2020-03-30T17:30:52
134,60,20,7200,1.1199999,2020-03-30T22:50:23
135,60,20,7200,0.9099999,2020-04-01T18:40:53
136,60,20,7200,0.9099999,2020-04-02T10:30:48
137,50,40,3600,1.9249998,2020-04-03T21:20:34
138,40,60,10800,2.4733334,2020-04-04T03:20:11
139,40,60,10800,2.4733334,2020-04-04T15:40:57
140,50,40,3600,1.9249998,2020-04-05T08:30:11
141,40,60,10800,2.4733334,2020-04-05T18:10:36
142,60,20,7200,0.9099999,2020-04-06T19:50:46
143,40,60,10800,2.4733334,2020-04-07T08:40:12
144,60,20,7200,0.9099999,2020-04-07T12:30:51
145,50,40,3600,1.9249998,2020-04-07T14:40:11
146,50,60,3600,3.0916665,2020-04-07T21:10:46
147,50,60,3600,3.0916665,2020-04-08T10:20:02
148,50,60,3600,3.0916665,2020-04-08T20:50:26
149,40,60,10800,2.4733334,2020-04-10T14:20:15
150,40,60,10800,2.4733334,2020-04-11T01:40:16
151,50,40,3600,1.9249998,2020-04-11T06:50:56
