,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,50,40,3600,2.0416665,2020-01-02T13:50:41
1,40,60,10800,2.5666666,2020-01-03T15:50:52
2,50,40,3600,2.0416665,2020-01-04T19:50:13
3,40,60,10800,2.5666666,2020-01-04T23:10:16
4,50,40,3600,2.0416665,2020-01-05T13:40:28
5,60,20,7200,1.05,2020-01-06T19:00:05
6,50,40,3600,2.0416665,2020-01-07T07:50:58
7,50,60,3600,3.208333,2020-01-07T10:50:01
8,60,20,7200,1.05,2020-01-07T14:50:44
9,50,60,3600,3.208333,2020-01-09T23:30:33
10,50,60,3600,3.208333,2020-01-10T15:00:17
11,50,40,3600,2.0416665,2020-01-10T20:50:08
12,60,20,7200,1.05,2020-01-13T17:40:53
13,50,60,3600,3.208333,2020-01-13T21:50:23
14,60,20,7200,1.05,2020-01-14T14:50:03
15,60,20,7200,1.05,2020-01-15T08:00:40
16,60,20,7200,1.05,2020-01-15T14:10:40
17,60,20,7200,1.05,2020-01-15T21:30:29
18,40,60,10800,2.5666666,2020-01-17T20:30:31
19,60,20,7200,1.05,2020-01-18T06:00:32
20,60,20,7200,1.05,2020-01-18T19:20:55
21,50,40,3600,2.0416665,2020-01-21T19:40:35
22,50,40,3600,2.0416665,2020-01-23T11:40:51
23,40,60,10800,2.5666666,2020-01-23T19:40:56
24,50,60,3600,3.208333,2020-01-24T14:30:27
25,50,60,3600,3.208333,2020-01-26T14:10:27
26,50,40,3600,2.0416665,2020-01-26T17:00:14
27,40,60,10800,2.5666666,2020-01-27T20:00:09
28,50,60,3600,3.208333,2020-01-30T05:00:10
29,60,20,7200,1.05,2020-01-31T14:00:52
30,50,40,3600,2.1,2020-02-01T23:10:53
31,50,40,3600,2.1,2020-02-02T18:40:29
32,40,60,10800,2.6133332,2020-02-02T21:10:52
33,50,60,3600,3.2666664,2020-02-03T00:40:19
34,50,40,3600,2.1,2020-02-03T14:20:30
35,50,60,3600,3.2666664,2020-02-03T16:20:40
