,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,50,60,3600,3.208333,2020-01-01T16:20:00
1,40,60,10800,2.5666666,2020-01-02T07:30:39
2,40,60,10800,2.5666666,2020-01-02T13:30:06
3,50,60,3600,3.208333,2020-01-03T04:40:52
4,60,20,7200,1.05,2020-01-03T07:10:53
5,60,20,7200,1.05,2020-01-04T14:20:17
6,40,60,10800,2.5666666,2020-01-05T13:00:53
7,60,20,7200,1.05,2020-01-06T09:20:38
8,50,60,3600,3.208333,2020-01-06T16:10:00
9,50,40,3600,2.0416665,2020-01-06T19:30:09
10,50,40,3600,2.0416665,2020-01-07T14:50:58
11,40,60,10800,2.5666666,2020-01-07T17:10:59
12,50,40,3600,2.0416665,2020-01-08T08:20:15
13,60,20,7200,1.05,2020-01-08T19:50:05
14,50,60,3600,3.208333,2020-01-09T07:40:53
15,50,60,3600,3.208333,2020-01-09T10:30:04
16,60,20,7200,1.05,2020-01-09T14:00:50
17,50,40,3600,2.0416665,2020-01-11T12:20:23
18,50,40,3600,2.0416665,2020-01-11T20:20:59
19,50,40,3600,2.0416665,2020-01-12T12:30:15
20,50,40,3600,2.0416665,2020-01-12T17:10:26
21,60,20,7200,1.05,2020-01-12T22:30:17
22,50,60,3600,3.208333,2020-01-13T18:20:55
23,50,60,3600,3.208333,2020-01-14T06:00:44
24,50,40,3600,2.0416665,2020-01-14T16:30:51
25,50,60,3600,3.208333,2020-01-14T20:50:26
26,50,40,3600,2.0416665,2020-01-14T22:20:21
27,40,60,10800,2.5666666,2020-01-15T04:00:17
28,40,60,10800,2.5666666,2020-01-15T16:40:31
29,50,60,3600,3.208333,2020-01-15T20:30:09
30,60,20,7200,1.05,2020-01-16T03:50:01
31,40,60,10800,2.5666666,2020-01-16T13:30:30
32,40,60,10800,2.5666666,2020-01-16T17:30:11
33,40,60,10800,2.5666666,2020-01-17T16:10:20
34,50,40,3600,2.0416665,2020-01-17T22:20:20
35,40,60,10800,2.5666666,2020-01-18T00:30:06
36,60,20,7200,1.05,2020-01-18T10:00:28
37,50,60,3600,3.208333,2020-01-18T19:10:41
38,40,60,10800,2.5666666,2020-01-20T16:40:35
39,50,40,3600,2.0416665,2020-01-21T09:10:09
40,60,20,7200,1.05,2020-01-21T11:40:12
41,60,20,7200,1.05,2020-01-21T19:40:10
42,40,60,10800,2.5666666,2020-01-22T18:20:02
43,40,60,10800,2.5666666,2020-01-24T16:40:22
44,40,60,10800,2.5666666,2020-01-24T23:30:02
45,60,20,7200,1.05,2020-01-25T07:10:29
46,50,60,3600,3.208333,2020-01-25T15:00:49
47,40,60,10800,2.5666666,2020-01-26T11:20:55
48,50,40,3600,2.0416665,2020-01-26T14:30:04
49,50,60,3600,3.208333,2020-01-26T15:50:20
50,60,20,7200,1.05,2020-01-26T20:10:34
51,50,60,3600,3.208333,2020-01-27T07:00:23
52,60,20,7200,1.05,2020-01-27T14:00:09
53,50,40,3600,2.0416665,2020-01-28T03:20:10
54,50,40,3600,2.0416665,2020-01-28T17:20:16
55,50,40,3600,2.0416665,2020-01-29T05:30:52
56,50,40,3600,2.0416665,2020-01-29T09:20:11
57,50,40,3600,2.0416665,2020-01-29T12:20:28
58,50,60,3600,3.208333,2020-01-29T17:20:59
59,50,60,3600,3.208333,2020-01-29T18:30:16
