,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
0,50,60,3600,3.208333,2020-01-03T11:10:57
1,50,60,3600,3.208333,2020-01-04T23:30:25
2,50,40,3600,2.0416665,2020-01-06T09:50:59
3,40,60,10800,2.5666666,2020-01-07T21:10:32
4,40,60,10800,2.5666666,2020-01-08T16:20:40
5,50,40,3600,2.0416665,2020-01-11T18:00:47
6,40,60,10800,2.5666666,2020-01-17T20:10:04
7,40,60,10800,2.5666666,2020-01-18T23:00:25
8,50,40,3600,2.0416665,2020-01-20T22:40:56
9,60,20,7200,1.05,2020-01-21T21:50:28
10,50,60,3600,3.208333,2020-01-22T16:50:37
11,50,60,3600,3.208333,2020-01-24T17:10:53
12,40,60,10800,2.5666666,2020-01-26T19:40:08
13,60,20,7200,1.05,2020-01-27T22:50:26
14,50,40,3600,2.0416665,2020-01-29T10:10:00
15,60,20,7200,1.05,2020-01-30T20:30:15
16,50,60,3600,3.2666664,2020-02-01T20:20:57
17,60,20,7200,1.1199999,2020-02-04T14:50:25
18,50,40,3600,2.1,2020-02-05T08:10:44
19,50,60,3600,3.2666664,2020-02-07T18:30:52
20,40,60,10800,2.6133332,2020-02-09T14:20:21
21,40,60,10800,2.6133332,2020-02-14T18:10:51
22,50,40,3600,2.1,2020-02-15T20:00:25
23,60,20,7200,1.1199999,2020-02-18T17:00:13
24,50,60,3600,3.2666664,2020-02-21T13:30:03
25,50,40,3600,2.1,2020-02-25T17:40:29
26,50,60,3600,3.2666664,2020-02-26T18:10:54
27,50,60,3600,3.2666664,2020-02-28T20:00:58
28,40,60,10800,2.6133332,2020-03-05T18:20:10
29,60,20,7200,1.1199999,2020-03-08T18:10:12
30,40,60,10800,2.6133332,2020-03-09T11:20:09
31,50,60,3600,3.2666664,2020-03-09T15:20:45
32,40,60,10800,2.6133332,2020-03-09T23:40:30
33,50,40,3600,2.1,2020-03-12T23:30:11
34,50,60,3600,3.2666664,2020-03-18T13:30:50
35,40,60,10800,2.6133332,2020-03-21T19:20:33
36,60,20,7200,1.1199999,2020-03-22T18:00:28
37,50,60,3600,3.2666664,2020-03-22T20:10:04
